id,Brand_Name,Color,Occasion,Size,Width,Model_Name,Market_Price,Lenskart_Price,Offer_Name,Quantity,Suited_For,Search_Product Name,Classification,Average_Ratings,Total_No_of_Ratings,Purchase_Count,Wishlist_Count
149965,Hooper online,Red,Any occasion,8-12 yrs,125 mm,HP E10086,1000,1000,HOOPEREYE,91,8-12 yrs,Red Full Rim Square Eyeglasses,eyeframe,5.0,12,4465,45
152672,John Jacobs,Gold,Any occasion,Narrow,131 mm,JJ E14688,5000,5000,JJEYE,216,Any age group,Gold Rimless Rectangle Eyeglasses,eyeframe,5.0,2,2634,0
204455,Lenskart Blu,Transparent,Any occasion,Wide,139 mm,LB E14058,1200,1200,LKBLUCE,123,Any age group,Yellow Transparent Full Rim Wayfarer Eyeglasses,non_power_reading,4.6,298,3563,0
205307,John Jacobs,Copper,Any occasion,Narrow,131 mm,JJ E15134,5000,5000,JJEYE,137,Any age group,Copper Full Rim Round Eyeglasses,eyeframe,0.0,0,741,0
206467,Vincent Chase Online,Green,Vacation,Medium,136 mm,VC S15374,2000,2000,VCSUN,136,,Green Aviator Full Rim Sunglasses,sunglasses,5.0,6,3360,0
206785,John Jacobs,Gunmetal Black,Any occasion,Narrow,131 mm,JJ E11540XS,5000,5000,JJEYE,2876,Any age group,Gunmetal Black Full Rim Rectangle Eyeglasses,eyeframe,5.0,1,3690,0
135529,Vincent Chase Polarized,Black,Any occasion,Wide,143 mm,VC S12593/P,2000,2000,VCSUN,822,Any age group,Black Rectangle/ Square Full Rim Sunglasses,sunglasses,4.55,71,19572,4180
138331,John Jacobs Online,Black,Any occasion,Wide,138 mm,JJ E13100,3500,3500,JJBOGO,1008,Any age group,Black Full Rim Square Eyeglasses,eyeframe,4.5,36,6750,2229
204460,Lenskart Blu,Yellow,Any occasion,Medium,137 mm,LB E14060,1200,1200,LKBLUCE,207,,Blue Yellow Pink Full Rim Geometric Eyeglasses,non_power_reading,4.65,60,2230,0
207212,John Jacobs,Gold Green,Any occasion,Medium,137 mm,JJ E15469,5000,5000,JJEYE,839,Any age group,Gold Green Full Rim Hexagonal Eyeglasses,eyeframe,0.0,0,654,0
209871,LENSKART BLU READERS,Brown,Any occasion,Medium,136 mm,LR E15859,700,700,No offer,235,Any age group,Full Rim Rectangle Eyeglasses,non_power_reading,0.0,0,748,0
213512,John Jacobs,Black,Any occasion,Wide,140 mm,JJ E16581,5000,5000,No offer,266,Any age group,John Jacobs Black Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,241,0
135648,John Jacobs,Black,Working,Extra Narrow,129 mm,JJ E12635,5000,5000,JJBOGO,615,Any age group,Pro Titanium Black Rimless Round Eyeglasses,eyeframe,4.5,24,8854,3817
152898,Vincent Chase Online,Black,Any occasion,Narrow,131 mm,VC E14719,1700,1700,VCEYE,676,,Black Full Rim Geometric Eyeglasses,eyeframe,4.9,10,3277,0
38748,Acuvue Moist,No color available,,No size,,Acuvue Moist Daily Disposable 10Hrs,5395,4199,,-5,,Acuvue 1 Day MOIST Daily Disposable Contact Lenses 90 lens box,contact_lens,4.75,132,2901,91
201534,Lenskart Air,Green Transparent,Any occasion,Medium,134 mm,LA E11481,1700,1700,VCEYE,1363,Any age group,Green Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.6,76,4661,0
201546,Lenskart Air Online,Red,Any occasion,Extra Narrow,128 mm,LA E11491,1700,1700,VCEYE,51,Any age group,Red Full Rim Round Eyeglasses,eyeframe,4.7,37,4282,0
213100,Lenskart READERS,Brown,Any occasion,Medium,136 mm,LR E15859,500,500,No offer,555,Any age group,No search keywords,non_power_reading,0.0,0,346,0
136386,John Jacobs,Grey,Any occasion,Wide,140 mm,JJ S12803,3500,3500,JJSUN,1312,,Grey Hexagonal Full Rim Sunglasses,sunglasses,4.9,16,5589,1315
142517,John Jacobs,Grey,Any occasion,Medium,136 mm,JJ E13344,3500,3500,JJBOGO,1370,Any age group,Grey Brown Full Rim Round Eyeglasses,eyeframe,4.8,12,5010,1442
209533,Vincent Chase,Gold,Vacation,Wide,141 mm,VC S15800,1000,1000,VCSUN,41,Any age group,Rectangle/ Square Full Rim Sunglasses,sunglasses,0.0,0,528,0
212914,Vincent Chase Polarized,Gold,,Medium,139 mm,VC S16469,2000,2000,VCSUN,350,,Gold Pink Full Rim Cat eye Vincent Chase Polarized Wedding Edit VC S16469-C2 Sunglasses,sunglasses,0.0,0,708,0
213091,John Jacobs,Brown,Any occasion,Extra Wide,143 mm,JJ S16497,5000,5000,JJSUN,709,Any age group,Brown Cat Eye Full Rim Sunglasses,sunglasses,0.0,0,331,0
213240,Vincent Chase Polarized,Gold,Any occasion,Narrow,134 mm,VC S16539,1500,1500,VCSUN,1245,Any age group,No search keywords,sunglasses,0.0,0,195,0
213271,Vincent Chase Polarized,Green,Any occasion,Extra Narrow,130 mm,VC S16552,2000,2000,VCSUN,1061,Any age group,No search keywords,sunglasses,0.0,0,224,0
152159,Lenskart READERS,Grey,Any occasion,Medium,135 mm,LR E13701,500,500,,117,,Grey Transparent Full Rim Rectangle Eyeglasses,non_power_reading,4.9,12,5156,0
201371,John Jacobs,Black,Any occasion,Wide,140 mm,JJ E11291,5000,5000,JJEYE,4606,Any age group,Black Full Rim Square Eyeglasses,eyeframe,4.6,199,2288,0
206520,John Jacobs,Copper,Any occasion,Wide,139 mm,JJ E13913,5000,5000,JJEYE,452,Any age group,Copper Full Rim Rectangle Eyeglasses,eyeframe,5.0,1,1199,0
208311,John Jacobs,Grey,Any occasion,Wide,138 mm,JJ S13314,5000,5000,JJSUN,52,Any age group,Grey Transparent Rectangle Full Rim Sunglasses,sunglasses,3.8,5,1025,0
212295,Vincent Chase Polarized,Brown,Any occasion,Wide,141 mm,VC S16336,2000,2000,VCSUN,647,Any age group,Brown Cat Eye Full Rim Sunglasses,sunglasses,0.0,0,1016,0
212612,Vincent Chase Polarized,Black,Vacation,Extra Wide,147 mm,VC S16413,1500,1500,VCSUN,471,Any age group,No search keywords,sunglasses,0.0,0,626,0
148311,John Jacobs,Grey,Any occasion,Extra Narrow,126 mm,JJ E11727XS,3500,3500,JJBOGO,366,Any age group,Grey Transparent Full Rim Wayfarer Eyeglasses,eyeframe,4.8,5,5584,132
149146,John Jacobs,Gold,Any occasion,Medium,136 mm,JJ E14126,3500,3500,JJBOGO,540,Any age group,Gold Half Rim Aviator Eyeglasses,eyeframe,5.0,5,5468,74
211529,Vincent Chase,Gold,Any occasion,Medium,136 mm,VC E16200,2000,2000,VCEYE,1312,Any age group,No search keywords,eyeframe,0.0,0,727,0
212813,Lenskart Boost,Tortoise,Sports,Wide,143 mm,LKB S16443,2000,2000,VCSUN,281,,Tortoise Blue Mirror Half Rim Sports Lenskart Boost CRICKET BOOST Sunglasses,sunglasses,0.0,0,1471,0
134128,Vincent Chase Online,Tortoise,Any occasion,Narrow,132 mm,VC E11262,1700,1700,VCEYE,3059,Any age group,Tortoise Full Rim Round Eyeglasses,eyeframe,4.55,669,296,129
147248,John Jacobs,Gold,Any occasion,Medium,135 mm,JJ S13868,5000,5000,JJSUN,258,Any age group,Gold Cat Eye Full Rim Sunglasses,sunglasses,4.5,2,3020,532
147424,John Jacobs,Grey,Any occasion,Wide,139 mm,JJ S13897,5000,5000,JJSUN,393,Any age group,Gunmetal Cat Eye Full Rim Sunglasses,sunglasses,5.0,2,2942,410
200359,Hooper Switch,Maroon,Any occasion,5-8 yrs,122 mm,HP E14825M,1500,1500,HOOPEREYE,506,5-8 yrs,Maroon Full Rim Square Eyeglasses,eyeframe,4.5,2,1026,0
200672,Hooper Switch,Blue,Any occasion,5-8 yrs,123 mm,HP E14854M,1500,1500,HOOPEREYE,278,5-8 yrs,Blue Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,1245,0
211033,Hooper,Pink,Any occasion,2-5 yrs,114 mm,HP E16079,1000,1000,HOOPEREYE,691,2-5 yrs,Pink Full Rim Round Eyeglasses,eyeframe,0.0,0,508,0
118350,John Jacobs Online,Black,Any occasion,Narrow,132 mm,JJ E10334,3500,3500,JJBOGO,1573,Any age group,Dual Color Full Rim Round Eyeglasses,eyeframe,4.45,159,15558,5323
147903,John Jacobs,Gold,Brunch,Medium,137 mm,JJ S12474,6000,6000,JJSUN,136,Any age group,Gold Aviator Full Rim Sunglasses,sunglasses,4.5,66,4039,284
201378,John Jacobs,Gold,Any occasion,Wide,141 mm,JJ E11454,5000,5000,JJEYE,146,Any age group,Gold Brown Full Rim Rectangle Eyeglasses,eyeframe,4.5,58,2376,0
211913,Lenskart Blu,Transparent,Any occasion,Wide,141 mm,LB E16226,2000,2000,LKBLUCE,1178,Any age group,No search keywords,non_power_reading,4.0,1,309,0
148159,Vincent Chase,Gold,Vacation,Narrow,133 mm,VC S13984,2000,2000,VCSUN,970,Any age group,Gold Round Full Rim Sunglasses,sunglasses,4.7,27,5665,1824
207492,Lenskart Blu,Orange,Any occasion,Medium,137 mm,LB E14060,1500,1500,LKBLUCE,443,Any age group,Orange Transparent Full Rim Round Eyeglasses,non_power_reading,4.65,60,699,0
210482,Hooper,White,Any occasion,5-8 yrs,123 mm,HP E10015L,2000,1000,HOOPEREYE,22,5-8 yrs,No search keywords,eyeframe,0.0,0,1609,0
212976,Lenskart Hustlr,Jade Green,,Narrow,134 mm,LB E14058-N,1700,1700,LKSHARK,284,,Lenskart Blu LB E14058-H C3 Eyeglasses,non_power_reading,0.0,0,1048,0
214482,Vincent Chase,Black,Any occasion,Medium,136 mm,VC E14037,1700,1700,VCEYE,2709,Any age group,No search keywords,eyeframe,0.0,0,163,0
138426,Vincent Chase Polarized,Gold,Any occasion,Medium,138 mm,VC S13119,2000,2000,VCSUN,4619,Any age group,Golden Round Full Rim Sunglasses,sunglasses,4.65,93,10666,11804
146244,John Jacobs,Silver,Any occasion,Medium,136 mm,JJ E13727,3500,3500,JJBOGO,441,Any age group,Silver Full Rim Hexagonal Eyeglasses,eyeframe,4.8,12,4345,1808
204433,Vincent Chase Online,Red,Any occasion,Wide,138 mm,VC E15066,1700,1700,VCEYE,733,,Red Full Rim Square Eyeglasses,eyeframe,4.9,16,2908,0
212018,Hooper,Red,,5-8 yrs,122 mm,LK E16261,2000,2000,HOOPEREYE,505,5-8 yrs,Red Round Full Rim Eyeglasses,eyeframe,0.0,0,1176,0
213267,Vincent Chase Polarized,Gunmetal,Any occasion,Extra Narrow,127 mm,VC S16551,2000,2000,VCSUN,1342,Any age group,No search keywords,sunglasses,0.0,0,196,0
148065,Vincent Chase Polarized,Black,Any occasion,Wide,143 mm,VC S13980,2000,2000,VCSUN,4122,Any age group,Black Wayfarer Full Rim Sunglasses,sunglasses,4.6,11,7346,2113
151068,Vincent Chase Polarized,Black,Sports,Medium,139 mm,VC S14462,2000,2000,VCSUN,588,Any age group,Matte Black Wayfarer Full Rim Sunglasses,sunglasses,5.0,7,12277,378
206786,John Jacobs Online,Black,Any occasion,Wide,139 mm,JJ E11545,3500,3500,JJEYE,2036,Any age group,Silver Black Full Rim Aviator Eyeglasses,eyeframe,4.55,195,1086,0
207361,Vincent Chase,Gunmetal Black,Any occasion,Medium,137 mm,VC E15474,1700,1700,VCEYE,94,Any age group,No search keywords,eyeframe,0.0,0,3393,0
207364,Vincent Chase,Blue,Any occasion,Wide,138 mm,VC E15475,1700,1700,VCEYE,296,Any age group,No search keywords,eyeframe,5.0,1,3181,0
207657,Vincent Chase,Brown,Any occasion,Narrow,132 mm,VC E15506,2000,2000,VCEYE,6,Any age group,Brown Rimless Rectangle Eyeglasses,eyeframe,0.0,0,2607,0
210295,Vincent Chase,Black,,Narrow,132 mm,VC E11262,1700,1700,VCEYE,1725,,Black Full Rim Round Eyeglasses,eyeframe,0.0,0,175,0
212613,Vincent Chase Polarized,Transparent,Vacation,Extra Wide,146 mm,VC S16414,1500,1500,VCSUN,400,Any age group,No search keywords,sunglasses,0.0,0,702,0
137740,John Jacobs,Green,Any occasion,Medium,134 mm,JJ E12983,3500,3500,JJBOGO,306,Any age group,Grey Full Rim Round Eyeglasses,eyeframe,3.85,14,5515,1979
144905,Aquacolor,No color available,Any occasion,No size,,Aquacolor Honey Brown Zero Power Monthly,900,499,AQUACOLOR,49970,Any age group,Aquacolor Honey Brown Zero Power Monthly 2LP,contact_lens,0.0,0,2541,215
149421,John Jacobs,Silver,Any occasion,Wide,138 mm,JJ E12740,5000,5000,JJBOGO,88,Any age group,Silver Full Rim Aviator Eyeglasses,eyeframe,4.2,35,2393,717
200236,Lenskart Air,Black,Any occasion,Wide,140 mm,LA E14802,2000,2000,VCEYE,138,Any age group,Black Half Rim Rectangle Eyeglasses,eyeframe,5.0,5,3574,0
201329,Lenskart Air,Purple,Any occasion,Narrow,130 mm,LA E13066,1700,1700,VCEYE,1645,Any age group,Purple Full Rim Rectangle Eyeglasses,eyeframe,4.65,86,2279,0
207656,Vincent Chase,Gunmetal,Any occasion,Narrow,132 mm,VC E15506,2000,2000,VCEYE,1,Any age group,Gunmetal Rimless Rectangle Eyeglasses,eyeframe,0.0,0,2854,0
212294,Vincent Chase Polarized,Pink,Vacation,Wide,141 mm,VC S16336,2000,2000,VCSUN,730,Any age group,Pink Gradient Full Rim Cat Eye Sunglasses,sunglasses,0.0,0,860,0
212312,Vincent Chase Polarized,Brown,Vacation,Medium,140 mm,VC S16342,2000,2000,VCSUN,1035,,Brown Gradient Full Rim Rectangle,sunglasses,0.0,0,869,0
212360,John Jacobs,Gunmetal,Any occasion,Extra Wide,146 mm,JJ E16356,5000,5000,No offer,487,Any age group,Gunmetal Half Rim Rectangle Eyeglasses,eyeframe,0.0,0,546,0
213251,Vincent Chase Polarized,Silver,Any occasion,Narrow,131 mm,VC S16545,1500,1500,VCSUN,1220,Any age group,No search keywords,sunglasses,0.0,0,200,0
146800,John Jacobs,Brown,Any occasion,Medium,136 mm,JJ E13794,3500,3500,JJBOGO,811,Any age group,Brown Full Rim Rectangle Eyeglasses,eyeframe,4.45,11,1773,1939
148596,John Jacobs,Transparent,Any occasion,Narrow,132 mm,JJ E14055,3500,3500,JJBOGO,529,Any age group,Transparent Full Rim Rectangle Eyeglasses,eyeframe,5.0,4,2256,434
148761,Lenskart Blu,Grey,Any occasion,Medium,136 mm,LB E14067,2000,2000,LKBLUCE,792,Any age group,Grey Transparent Full Rim Rectangle Eyeglasses,non_power_reading,4.5,36,7561,4154
146258,John Jacobs,Blue,Everyday,Medium,134 mm,JJ E13732,3500,3500,JJBOGO,492,Any age group,Matte Blue Full Rim Square Eyeglasses,eyeframe,4.3,13,4684,5533
148705,Lenskart Blu,Green,Any occasion,Wide,139 mm,LB E14058,1500,1500,LKSHARK,242,,Green Full Rim Wayfarer Eyeglasses,non_power_reading,4.6,298,10796,2508
149409,John Jacobs,Black,Any occasion,Extra Wide,143 mm,JJ E12739,5000,5000,JJBOGO,132,Any age group,Black Gold Full Rim Square Eyeglasses,eyeframe,4.5,23,2984,320
151517,Vincent Chase,Tortoise,Sports,Wide,145 mm,VC S14525,1500,1500,VCSUN,1488,Any age group,Tortoise Wayfarer Full Rim Sunglasses,sunglasses,4.6,11,3147,100
207746,Vincent Chase Polarized,Gold,Vacation,Narrow,134 mm,VC S15522,2000,2000,VCSUN,1957,Any age group,Rose Gold Rectangle Full Rim Sunglasses,sunglasses,0.0,0,3107,0
208237,Vincent Chase,Green,Any occasion,Wide,138 mm,VC E15589,1700,1700,VCEYE,4,Any age group,Green Tortoise Full Rim Round Eyeglasses,eyeframe,4.0,3,2501,0
209432,John Jacobs,Green,Any occasion,Extra Wide,142 mm,JJ S15783,5000,5000,JJSUN,553,Any age group,Square Full Rim Sunglasses,sunglasses,0.0,0,528,0
214480,Vincent Chase,Blue,Any occasion,Medium,134 mm,VC E13046-M,1700,1700,VCEYE,3416,Any age group,No search keywords,eyeframe,0.0,0,214,0
152669,John Jacobs,Gold,Any occasion,Narrow,132 mm,JJ E14687,5000,5000,JJEYE,486,Any age group,Gold Rimless Aviator Eyeglasses,eyeframe,5.0,3,3755,44
205348,Lenskart STUDIO,Silver,Festive,Medium,137 mm,LK E15163,2000,2000,No offer,76,Any age group,Transparent Full Rim Cat Eye Eyeglasses,eyeframe,0.0,0,4769,0
206021,Lenskart Air Online,Grey Transparent,Any occasion,Extra Narrow,127 mm,LA E15258,1700,1700,VCEYE,134,Any age group,Grey Transparent Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,1509,0
206912,Vincent Chase Online,Grey,Vacation,Wide,144 mm,VC S15430,1500,1500,VCSUN,170,,Grey Transparent Geometric Full Rim Sunglasses,sunglasses,0.0,0,2339,0
210502,Vincent Chase,Black,Any occasion,Narrow,130 mm,VC E11803,1700,1700,VCEYE,47,Any age group,No search keywords,eyeframe,0.0,0,2503,0
211334,Vincent Chase Polarized,Brown,Vacation,Wide,141 mm,VC S16143,1500,1500,VCSUN,783,Any age group,Brown Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,632,0
211915,Lenskart Blu,Blue,,Wide,141 mm,LB E16226,2000,2000,LKBLUCE,1259,,Blue Block Phone   Computer Glasses: Grey Full Rim Round Lenskart Blu LB E16226-C3,non_power_reading,0.0,0,232,0
213237,Vincent Chase Polarized,Silver,Any occasion,Wide,144 mm,VC S16538,1500,1500,VCSUN,1243,Any age group,No search keywords,sunglasses,0.0,0,172,0
149209,John Jacobs,Grey,Any occasion,Extra Wide,144 mm,JJ E14147 ,5000,5000,JJBOGO,1388,Any age group,Full Rim Square Eyeglasses,eyeframe,5.0,3,4035,112
204357,Hooper online,Pink,Any occasion,2-5 yrs,110 mm,HP E10061S,1000,1000,HOOPEREYE,11,2-5 yrs,Pink Full Rim Round Eyeglasses,eyeframe,5.0,3,1684,0
208971,Alcon,No color available,Any occasion,No size,,Opti-Free Pure Moist Contact Lens Solution 300 ml,632,599,,107,,Opti-Free Pure Moist Contact Lens Solution 300 ML,contact_lens_solution,0.0,0,3760,0
209743,Vincent Chase,Black,Any occasion,Extra Narrow,129 mm,VC E15842,2000,2000,VCEYE,577,Any age group,No search keywords,eyeframe,0.0,0,1707,0
212017,Hooper,Yellow,Any occasion,8-12 yrs,125 mm,LK E16260,2000,2000,HOOPEREYE,299,8-12 yrs,Yellow Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,952,0
213270,Vincent Chase Polarized,Gold,Any occasion,Extra Narrow,130 mm,VC S16552,2000,2000,VCSUN,1010,Any age group,No search keywords,sunglasses,0.0,0,212,0
144892,Aquacolor,No color available,Any occasion,No size,,Aquacolor Black Rose Zero Power Daily,900,599,AQUACOLOR,49993,Any age group,Aquacolor Black Rose Zero Power Dailies 10 LP,contact_lens,0.0,0,1185,144
148039,Vincent Chase Polarized,Black,,Wide,145 mm,VC S13973,1500,1500,VCSUN,12997,,Black Wayfarer Full Rim Sunglasses,sunglasses,4.7,15,14990,1581
148294,John Jacobs Online,Transparent,Any occasion,Narrow,131 mm,JJ E14007S,3500,3500,JJBOGO,1114,Any age group,Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.65,3,3346,192
148298,John Jacobs,Black,Any occasion,Extra Narrow,125 mm,JJ E14007XS,3500,3500,JJBOGO,216,Any age group,Black Full Rim Rectangle Eyeglasses,eyeframe,5.0,4,3904,200
148539,Vincent Chase Online,Gunmetal,Any occasion,Wide,138 mm,VC E14044,1700,1700,VCEYE,558,Any age group,Gunmetal Full Rim Cat Eye Eyeglasses,eyeframe,4.75,18,4138,1198
205397,Lenskart STUDIO,Gold,Any occasion,Narrow,132 mm,LK E15180,2000,2000,VCEYE,37,Any age group,Gold Full Rim Round Eyeglasses,eyeframe,0.0,0,3437,0
205887,John Jacobs,Silver,Festive,Wide,141 mm,JJ E15268,3500,3500,JJEYE,503,Any age group,Silver Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,1915,0
207654,Vincent Chase,Silver,Any occasion,Medium,135 mm,VC E15505,2000,2000,VCEYE,265,Any age group,Silver Rimless Geometric Eyeglasses,eyeframe,0.0,0,3191,0
210235,John Jacobs,Maroon,Any occasion,Wide,139 mm,JJ S15906,6000,6000,JJSUN,476,Any age group,Maroon Full Rim Wayfarer Sunglasses,sunglasses,0.0,0,539,0
144915,John Jacobs,Sky Blue,Any occasion,Medium,135 mm,JJ E13583,5000,5000,JJBOGO,1968,Any age group,Sky Blue Transparent Full Rim Cat Eye Eyeglasses,eyeframe,4.75,14,5243,3197
149157,John Jacobs,Gunmetal,Everyday,Wide,140 mm,JJ E14130,5000,5000,JJBOGO,396,Any age group,Gunmetal Full Rim Square Eyeglasses,eyeframe,4.5,4,5108,159
201444,John Jacobs,Gold,Any occasion,Wide,138 mm,JJ E13590,5000,5000,JJEYE,1210,Any age group,Gold Full Rim Rectangle Eyeglasses,eyeframe,4.1,7,409,0
210478,Hooper,Black,Any occasion,5-8 yrs,120 mm,HP E10014M,2000,1000,HOOPEREYE,94,5-8 yrs,No search keywords,eyeframe,0.0,0,1415,0
211338,Vincent Chase Polarized,Orange,Vacation,Wide,141 mm,VC S16143,1500,1500,VCSUN,834,Any age group,Orange Wayfarer Full Rim Sunglasses,sunglasses,0.0,0,570,0
212598,Vincent Chase Polarized,Gold,Any occasion,Wide,143 mm,VC S16402,2000,2000,VCSUN,1551,Any age group,Gold Geometric Full Rim Sunglasses,sunglasses,0.0,0,568,0
213245,Vincent Chase Polarized,Silver,Any occasion,Wide,142 mm,VC S16542,1500,1500,VCSUN,1355,Any age group,No search keywords,sunglasses,0.0,0,175,0
138329,John Jacobs,Black,Any occasion,Wide,138 mm,JJ E13099,3500,3500,JJBOGO,1078,Any age group,Black Full Rim Square Eyeglasses,eyeframe,4.25,15,6636,2020
146472,John Jacobs,Blue,Party,Wide,138 mm,JJ E13745,5000,5000,JJBOGO,230,Any age group,Blue Full Rim Square Eyeglasses,eyeframe,4.55,7,3501,1317
148304,John Jacobs Online,Brown,Any occasion,Medium,134 mm,JJ E14008M,3500,3500,JJBOGO,1692,Any age group,Tortoise Full Rim Rectangle Eyeglasses,eyeframe,4.6,23,2774,457
206521,John Jacobs,Silver,Any occasion,Medium,136 mm,JJ E13914,5000,5000,JJEYE,251,Any age group,Silver Full Rim Rectangle Eyeglasses,eyeframe,5.0,3,1316,0
209144,Bausch & Lomb Lacelle,No color available,Any occasion,No size,,Bausch & Lomb Lacelle Hazel Zero Power Monthly,550,550,No offer,4704,Any age group,Bausch Lomb Lacelle Pemium HAZEL Color Contact Lens 1 Lens Box,contact_lens,0.0,0,294,0
211212,Vincent Chase,Pink,Any occasion,Medium,136 mm,VC E12423,1700,1700,VCEYE,1560,Any age group,No search keywords,eyeframe,0.0,0,581,0
131015,Vincent Chase Polarized,Silver,Vacation,Medium,138 mm,VC S11075,2000,2000,VCSUN,969,Any age group,Silver Aviator Full Rim Sunglasses,sunglasses,4.4,190,23795,21990
143350,John Jacobs Online,Silver,Working,Medium,137 mm,JJ E13466,3500,3500,JJBOGO,733,Any age group,Silver Full Rim Aviator Eyeglasses,eyeframe,4.7,30,9378,1656
148385,John Jacobs,Purple,Any occasion,Extra Narrow,128 mm,JJ E13097XS,5000,5000,JJBOGO,947,Any age group,Rose Gold Red Full Rim Round Eyeglasses,eyeframe,5.0,2,1582,306
149082,Vincent Chase,Black,Any occasion,Extra Wide,142 mm,VC E14114,1700,1700,VCEYE,114,Any age group,Black Full Rim Square Eyeglasses,eyeframe,4.6,25,13781,5069
149291,Lenskart Blu,Black,Any occasion,Wide,138 mm,LB E13533,2000,2000,LKBLUCE,5336,Any age group,Black Full Rim Wayfarer Eyeglasses,non_power_reading,4.45,140,15703,1229
149976,Hooper,Transparent,Any occasion,5-8 yrs,123 mm,HP E10089,1000,1000,HOOPEREYE,31,5-8 yrs,Transparent Full Rim Rectangle Eyeglasses,eyeframe,5.0,6,5528,41
200121,Aquacolor,,Any occasion,,,Aquacolor Dusky Brown Zero Power Monthly,900,499,AQUACOLOR,49986,,Aquacolor Dusky Brown N CL365N Zero Power Monthly 2LP,contact_lens,5.0,3,3871,8
200336,Hooper Switch,Black,,5-8 yrs,123 mm,HP E10043M,1500,1500,HOOPEREYE,770,5-8 yrs,Black Full Rim Square Eyeglasses,eyeframe,0.0,0,703,0
207968,Vincent Chase,Black,Any occasion,Narrow,130 mm,VC E15540,2000,2000,VCEYE,129,Any age group,Black Half Rim Rectangle Eyeglasses,eyeframe,0.0,0,2965,0
211014,Hooper,Purple,Any occasion,5-8 yrs,123 mm,HP S16086,1000,1000,HOOPERSUN,1200,5-8 yrs,Full Rim Sunglasses,sunglasses,0.0,0,273,0
211385,Lenskart Air,Black,Any occasion,Narrow,133 mm,LA E16154,1700,1700,VCEYE,1200,Any age group,No search keywords,eyeframe,0.0,0,759,0
212359,John Jacobs,Black,Any occasion,Extra Wide,146 mm,JJ E16356,5000,5000,No offer,497,Any age group,Black Half Rim Rectangle Eyeglasses,eyeframe,0.0,0,524,0
213227,Vincent Chase Polarized,Gold,Any occasion,Medium,138 mm,VC S16533,1500,1500,VCSUN,1036,Any age group,No search keywords,sunglasses,5.0,1,198,0
216710,Lenskart Hustlr,Flamingo,,Narrow,134 mm,LA E15417-N,1700,1700,VCEYE,265,,Peyush Bansal Shark Tank Flamingo Full Rim Wayfarer,eyeframe,0.0,0,243,0
138334,John Jacobs,Gunmetal,Any occasion,Medium,135 mm,JJ E13101,3500,3500,JJBOGO,820,Any age group,Black Full Rim Round Eyeglasses,eyeframe,4.6,27,5506,1923
143689,John Jacobs,Blue,Any occasion,Medium,134 mm,JJ E13491,3500,3500,JJBOGO,5,Any age group,Blue Transparent Full Rim Wayfarer Eyeglasses,eyeframe,4.8,20,3659,1336
146476,John Jacobs,Brown,Working,Wide,138 mm,JJ E13747,5000,5000,JJBOGO,419,Any age group,Blue Brown Full Rim Wayfarer Eyeglasses,eyeframe,4.5,2,3658,1833
149139,John Jacobs Online,Black,Working,Medium,136 mm,JJ E14123,3500,3500,JJBOGO,1156,Any age group,Black Full Rim Aviator Eyeglasses,eyeframe,4.8,13,4734,242
149865,Hooper,Maroon,Any occasion,5-8 yrs,120 mm,HP E10006M,1000,1000,HOOPEREYE,124,5-8 yrs,Matte Marron Full Rim Rectangle Eyeglasses,eyeframe,4.75,8,7187,166
151008,John Jacobs,Gold,Vacation,Extra Wide,145 mm,JJ S14445,7000,7000,JJSUN,906,Any age group,Golden Tortoise Square Full Rim Sunglasses,sunglasses,4.5,11,6489,190
